phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,body mass,body mass_minimum,body mass_maximum,metabolic rate,metabolic rate_minimum,metabolic rate_maximum,original respiratoryQuotient,original temperature,mass-specific metabolic rate,brain size
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00002746,,,0.0000655,,,,25,2.385287691,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00002762,,,0.0000397,,,,25,1.437364229,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00003202,,,0.000028,,,,25,0.874453467,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00003351,,,0.0000489,,,,25,1.459265891,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00003968,,,0.0000497,,,,25,1.252520161,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00004792,,,0.0000632,,,,25,1.318864775,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00004917,,,0.0000379,,,,25,0.7707952,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.0000539,,,0.0000793,,,,25,1.471243043,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00005831,,,0.0000431,,,,25,0.739152804,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00005949,,,0.0000489,,,,25,0.821986889,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00005966,,,0.000081,,,,25,1.357693597,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00008474,,,0.0000849,,,,25,1.001888128,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00008895,,,0.0000801,,,,25,0.900505902,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.00010606,,,0.0000861,,,,25,0.811804639,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus fulvopilosus,fulvopilosus,,1,0.0001553,,,0.0000727,,,,25,0.468126207,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000077,,,2.46E-05,,,,20,3.195755323,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000104,,,2.31E-05,,,,20,2.216507795,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000108,,,3.41E-05,,,,20,3.155791375,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000109,,,3.00E-05,,,,20,2.750580507,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.000011,,,2.31E-05,,,,20,2.09560737,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.000011,,,2.98E-05,,,,20,2.712718742,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000111,,,2.18E-05,,,,20,1.96206206,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000112,,,2.89E-05,,,,20,2.575888989,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000134,,,2.83E-05,,,,20,2.110766511,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000142,,,2.02E-05,,,,20,1.424172813,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000151,,,3.38E-05,,,,20,2.238391003,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000152,,,2.96E-05,,,,20,1.944543648,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000157,,,3.96E-05,,,,20,2.522164315,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000162,,,2.55E-05,,,,20,1.571348403,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000166,,,3.59E-05,,,,20,2.163917138,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000183,,,3.15E-05,,,,20,1.723331281,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000184,,,3.56E-05,,,,20,1.936857705,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000187,,,3.48E-05,,,,20,1.860409285,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000189,,,3.38E-05,,,,20,1.788344134,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000192,,,4.36E-05,,,,20,2.268634256,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000217,,,3.04E-05,,,,20,1.401179336,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000222,,,3.44E-05,,,,20,1.547990521,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000235,,,3.95E-05,,,,20,1.679002485,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000236,,,3.30E-05,,,,20,1.396236271,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000243,,,4.02E-05,,,,20,1.652825727,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000248,,,3.48E-05,,,,20,1.402808614,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000254,,,4.70E-05,,,,20,1.848499617,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000256,,,3.11E-05,,,,20,1.21533978,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000257,,,3.27E-05,,,,20,1.271141373,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.000027,,,2.87E-05,,,,20,1.063279086,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000295,,,2.08E-05,,,,20,0.704709809,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000298,,,9.59E-05,,,,20,3.217573139,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000307,,,3.30E-05,,,,20,1.073328209,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000332,,,3.01E-05,,,,20,0.907311713,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000332,,,3.15E-05,,,,20,0.949908507,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000339,,,6.90E-05,,,,20,2.035800054,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000372,,,3.37E-05,,,,20,0.904792548,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000372,,,2.89E-05,,,,20,0.77553647,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000717,,,8.58E-05,,,,20,1.197249139,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0000902,,,9.50E-05,,,,20,1.053604783,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001,,,0.000201384,,,,20,2.013840113,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001061,,,7.64E-05,,,,20,0.719769391,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001066,,,7.93E-05,,,,20,0.744253104,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001075,,,0.000209021,,,,20,1.944379205,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001102,,,9.93E-05,,,,20,0.900887405,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001106,,,8.19E-05,,,,20,0.740352308,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001117,,,7.74E-05,,,,20,0.692546839,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001119,,,7.01E-05,,,,20,0.626854269,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001206,,,0.00013435,,,,20,1.114015659,
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus maculatus,maculatus,,1,0.0001292,,,0.0001154,,,,20,0.893187513,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000206,,,1.04E-05,,,,28,5.047005181,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000282,,,1.93E-05,,,,28,6.855179799,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000453,,,1.46E-05,,,,28,3.227492966,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000553,,,2.32E-05,,,,28,4.200799012,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000563,,,2.03E-05,,,,28,3.606804602,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000563,,,2.50E-05,,,,28,4.44358327,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.000006,,,2.73E-05,,,,28,4.54861342,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000674,,,2.19E-05,,,,28,3.253830074,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000803,,,1.45E-05,,,,28,1.800509671,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000803,,,2.32E-05,,,,28,2.89295374,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000824,,,2.01E-05,,,,28,2.434785703,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000866,,,1.87E-05,,,,28,2.157252323,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000908,,,1.55E-05,,,,28,1.708592596,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000908,,,3.61E-05,,,,28,3.971806872,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000923,,,1.98E-05,,,,28,2.14723277,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00000971,,,2.99E-05,,,,28,3.078361296,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001164,,,3.50E-05,,,,28,3.007566863,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001212,,,2.88E-05,,,,28,2.372420366,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001403,,,3.70E-05,,,,28,2.639965023,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001465,,,7.23E-05,,,,28,4.934502613,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001487,,,4.55E-05,,,,28,3.058919583,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00001863,,,6.91E-05,,,,28,3.710288724,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.0000225,,,8.99E-05,,,,28,3.99628179,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00002382,,,8.96E-05,,,,28,3.76118553,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton hamatum,hamatum,,1,0.00002388,,,7.70E-05,,,,28,3.224519563,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000042,,,0.0000116,,,,25,2.761904762,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000054,,,0.0000155,,,,25,2.87037037,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000066,,,0.0000137,,,,25,2.075757576,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000066,,,0.0000149,,,,25,2.257575758,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000066,,,0.0000137,,,,25,2.075757576,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000068,,,0.0000124,,,,25,1.823529412,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000068,,,0.000011,,,,25,1.617647059,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.000007,,,0.0000174,,,,25,2.485714286,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000084,,,0.0000153,,,,25,1.821428571,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000109,,,0.0000191,,,,25,1.752293578,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000109,,,0.0000179,,,,25,1.642201835,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000129,,,0.0000235,,,,25,1.821705426,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.000013,,,0.0000291,,,,25,2.238461538,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000131,,,0.0000257,,,,25,1.961832061,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000131,,,0.0000266,,,,25,2.030534351,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000138,,,0.000024,,,,25,1.739130435,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000168,,,0.000023,,,,25,1.369047619,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000169,,,0.0000314,,,,25,1.857988166,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000172,,,0.0000209,,,,25,1.215116279,
Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton rufa,rufa,,1,0.0000193,,,0.0000342,,,,25,1.772020725,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000035,,,1.53E-05,,,,20,4.363858992,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000045,,,5.23E-06,,,,20,1.162797818,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000048,,,1.60E-05,,,,20,3.329294428,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000059,,,1.20E-05,,,,20,2.037426319,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000065,,,4.34E-05,,,,20,6.679439441,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000066,,,9.05E-06,,,,20,1.371358606,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000066,,,2.23E-05,,,,20,3.385541558,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000071,,,7.21E-06,,,,20,1.015843545,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000076,,,3.11E-06,,,,20,0.40937761,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000081,,,6.22E-06,,,,20,0.768214775,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000084,,,5.66E-06,,,,20,0.67343503,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000092,,,4.07E-05,,,,20,4.427103326,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000095,,,3.65E-05,,,,20,3.840706306,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000099,,,8.91E-06,,,,20,0.899954085,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000099,,,1.73E-05,,,,20,1.742768228,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000099,,,2.21E-05,,,,20,2.228457735,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000099,,,2.16E-05,,,,20,2.185602778,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000104,,,1.37E-05,,,,20,1.319026111,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000105,,,6.79E-06,,,,20,0.646497629,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000107,,,9.90E-06,,,,20,0.925186443,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000107,,,7.48E-05,,,,20,6.991766117,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000109,,,7.21E-06,,,,20,0.661696254,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.000011,,,4.65E-05,,,,20,4.2297842,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.000011,,,2.22E-05,,,,20,2.018468448,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000114,,,7.92E-06,,,,20,0.694701399,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000116,,,3.08E-05,,,,20,2.657746178,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000121,,,1.00E-05,,,,20,0.829827793,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000122,,,3.82E-05,,,,20,3.1298169,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000123,,,2.46E-05,,,,20,2.000594796,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000126,,,6.08E-06,,,,20,0.482628438,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000129,,,4.72E-05,,,,20,3.661607208,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000136,,,4.74E-05,,,,20,3.48354076,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000136,,,6.05E-05,,,,20,4.45061327,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000137,,,1.53E-05,,,,20,1.114854487,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.000014,,,7.62E-05,,,,20,5.444722215,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000158,,,9.81E-05,,,,20,6.211798812,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000163,,,1.50E-05,,,,20,0.919672623,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000184,,,0.000109036,,,,20,5.925862264,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000191,,,2.09E-05,,,,20,1.095830404,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000195,,,3.27E-05,,,,20,1.675299143,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000198,,,6.17E-05,,,,20,3.114126834,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000214,,,0.000104935,,,,20,4.903488146,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000233,,,3.42E-05,,,,20,1.468839837,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000236,,,7.11E-05,,,,20,3.014192466,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000248,,,8.61E-05,,,,20,3.472806691,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000255,,,5.23E-05,,,,20,2.051996149,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000275,,,5.49E-05,,,,20,1.995326772,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000322,,,0.000113279,,,,20,3.517966036,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor capensis,capensis,,1,0.0000434,,,0.000221749,,,,20,5.109416741,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000133,,,5.30E-06,,,,30,3.987444255,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000155,,,6.43E-06,,,,30,4.151401102,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000171,,,7.28E-06,,,,30,4.259181197,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000244,,,7.07E-06,,,,30,2.897978611,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000254,,,9.97E-06,,,,30,3.925277801,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000277,,,1.09E-05,,,,30,3.931207376,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000316,,,8.91E-06,,,,30,2.819476406,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000318,,,9.55E-06,,,,30,3.001868411,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000329,,,9.33E-06,,,,30,2.837024168,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000383,,,9.19E-06,,,,30,2.400101346,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000527,,,1.68E-05,,,,30,3.193385463,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000527,,,1.67E-05,,,,30,3.166550291,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.0000061,,,1.38E-05,,,,30,2.260423317,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000624,,,1.42E-05,,,,30,2.277699728,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000626,,,1.22E-05,,,,30,1.942849303,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000761,,,1.28E-05,,,,30,1.681817706,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000788,,,1.39E-05,,,,30,1.767766953,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000841,,,2.35E-05,,,,30,2.799840168,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.00000863,,,2.03E-05,,,,30,2.351560211,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.0000087,,,1.48E-05,,,,30,1.698681808,
Arthropoda,Insecta,Hymenoptera,Formicidae,Messor,Messor pergandei,pergandei,,1,0.0000097,,,2.26E-05,,,,30,2.325433641,
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,female,1,0.000085,,,0.000188889,,,,25,2.222222222,
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,female,1,0.000059,,,8.89E-05,,,,25,1.506591337,
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,female,1,0.000055,,,0.000116667,,,,25,2.121212121,
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,female,1,0.000069,,,0.000138889,,,,25,2.012882448,
Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,Cicindela repanda,repanda,male,1,0.000049,,,0.000122222,,,,25,2.494331066,
Arthropoda,Arachnida,Araneae,Corinnidae,Myrmecotypus,Myrmecotypus rettenmeyeri,rettenmeyeri,,5,0.0000218,,,3.26E-05,,,0.672,28,1.493641907,
