species,panth_bodymass_g,mean_long,Diet,logage,logmass,diet.new
Felis_chaus,7157.99,192,Carnivore,5.2574953720277815,8.875984494286717,Carnivore
Felis_manul,3050,190.8,?,5.251225759014186,8.022896869601457,NA
Felis_margarita,2823.36,166.8,?,5.116795489924646,7.94568294403374,NA
Felis_nigripes,1362.77,165.6,?,5.109575241951159,7.217274672042897,NA
Felis_silvestris,4573.08,282,Omnivore,5.641907070938114,8.427942217491479,Omnivore
Fossa_fossana,1853.98,194.4,?,5.2699178920263385,7.525089958581099,NA
Funisciurus_anerythrus,223.54,120,Omnivore,4.787491742782046,5.409590368957465,Omnivore
Funisciurus_pyrropus,243.18,114,Omnivore,4.736198448394496,5.493801909868272,Omnivore
Galago_moholi,191.96,198.6,Omnivore,5.291292751611072,5.257287016990045,Omnivore
Galago_senegalensis,215.2,204.6,Omnivore,5.321056853517526,5.371567828287629,Omnivore
Galea_musteloides,386.64,31.8,?,3.459466289786131,5.957494027536828,NA
Galea_spixii,360.61,55.2,?,4.01096295328305,5.887797041943218,NA
Galerella_pulverulenta,791.4,122.45,?,4.8077027833981765,6.673803528951324,NA
Galerella_sanguinea,543.83,111.6,Carnivore,4.71492104994721,6.298636698017643,Carnivore
Galictis_cuja,1000,104.7,Carnivore,4.651099117876491,6.907755278982137,Carnivore
Galictis_vittata,NA,150,?,5.0106352940962555,NA,NA
Galidia_elegans,810,235.2,?,5.460436216024472,6.697034247666484,NA
Gazella_cuvieri,NA,214.8,Herbivore,5.36970736263471,NA,Herbivore
Gazella_dorcas,15635.95,246.72,Herbivore,5.508254090374964,9.657328029158947,Herbivore
Gazella_gazella,21306.83,219.3,Herbivore,5.390440655423842,9.966782957574955,Herbivore
Gazella_leptoceros,24645.75,171.6,Herbivore,5.145166187053862,10.112359750812766,Herbivore
Gazella_saudiya,16000,252,?,5.529429087511423,9.680344001221918,NA
Gazella_subgutturosa,26981.37,217.8,?,5.38357721049886,10.202901906826906,NA
Genetta_genetta,1756.17,340.2,Omnivore,5.829533679961761,7.470890580443127,Omnivore
Genetta_maculata,1950,240,Omnivore,5.480638923341991,7.575584651557793,Omnivore
Genetta_tigrina,2066.57,217.8,Omnivore,5.38357721049886,7.633645507077579,Omnivore
Geocapromys_brownii,1497.48,130.8,Herbivore,4.873669439023098,7.311538974307763,Herbivore
Geomys_bursarius,203.75,115.2,Herbivore,4.746669748261791,5.316893752120972,Herbivore
Gerbilliscus_afra,92.13,68.4,?,4.225372824628505,4.52320062312084,NA
Gerbilliscus_validus,121,60,Omnivore,4.0943445622221,4.795790545596741,Omnivore
Gerbillus_gerbillus,26.99,70.8,?,4.259859000699674,3.2954664270299134,NA
Gerbillus_perpallidus,52.22,66,?,4.189654742026425,3.955465563270983,NA
Gerbillus_pyramidum,42.8,98.4,Herbivore,4.589040804058207,3.756538102587751,Herbivore
Giraffa_camelopardalis,964654.73,454.8,Herbivore,6.119857761876381,13.779525523551913,Herbivore
Glaucomys_sabrinus,137.53,163.2,Omnivore,5.094976442530006,4.9238420751266165,Omnivore
Glaucomys_volans,71.9,186,Omnivore,5.225746673713202,4.275276264727001,Omnivore
Glirulus_japonicus,NA,84,?,4.430816798843313,NA,NA
Glis_glis,128.09,106.2,Herbivore,4.665324108807838,4.852733141843045,Herbivore
Globicephala_macrorhynchus,725999.99,756,Carnivore,6.628041376179533,13.495305280032829,Carnivore
Globicephala_melas,800000,630,Carnivore,6.4457198193855785,13.592367006650065,Carnivore
Glossophaga_soricina,9.97,126,Omnivore,4.836281906951478,2.299580583973747,Omnivore
Gorilla_gorilla,112588.99,684.6,Herbivore,6.528834726096085,11.631499210155644,Herbivore
Gracilinanus_agilis,22.03,73.2,?,4.293195420967266,3.092405160814252,NA
Grammomys_dolichurus,41.85,52.8,?,3.966511190712216,3.7340917969354845,NA
Grampus_griseus,387500,375,Carnivore,5.926926025970411,12.86747112777554,Carnivore
Graphiurus_murinus,20.07,76.2,Herbivore,4.333361462692601,2.9992261628082466,Herbivore
Graphiurus_platyops,46.1,87.6,?,4.472780997942346,3.8308129500026027,NA
Gulo_gulo,12792.49,225,Carnivore,5.41610040220442,9.45661355897091,Carnivore
Gymnobelideus_leadbeateri,137.32,150.6,Omnivore,5.014627315365793,4.922313968589491,Omnivore
Halichoerus_grypus,197570.01,537.435,?,6.286807822456609,12.193848281522422,NA
Hapalemur_griseus,916,242.4,Herbivore,5.490589254195159,6.82001636467413,Herbivore
Haplonycteris_fischeri,18.25,120,?,4.787491742782046,2.9041650800285006,NA
Helarctos_malayanus,57075.78,364.2,Omnivore,5.897703167293508,10.952135137533261,Omnivore
Heliosciurus_rufobrachium,332.88,105.6,Omnivore,4.659658371272161,5.807782064674686,Omnivore
Helogale_parvula,281.83,185.5,?,5.22305488204749,5.64130405227947,NA
Hemibelideus_lemuroides,993.59,56.4,Herbivore,4.032469158504013,6.901324646716329,Herbivore
Hemiechinus_auritus,322.04,86.4,Omnivore,4.45898767581001,5.77467576143178,Omnivore
Hemigalus_derbyanus,1262.7,168,?,5.123963979403259,7.141007564444634,NA
Hemitragus_hylocrius,74186.41,207.3,?,5.334167019441734,11.214336258741982,NA
Hemitragus_jemlahicus,68616.43,274.8,?,5.616043560348194,11.13628728941056,NA
Herpestes_edwardsi,1304.67,147.6,?,4.994505912166372,7.173705414215665,NA
Herpestes_javanicus,750,159.6,?,5.072670685015709,6.620073206530356,NA
Herpestes_smithii,1702.5,213.6,?,5.36410510708604,7.439853038023667,NA
Herpestes_urva,2384.19,159.8,?,5.073923033332174,7.776614722996102,NA
Herpestes_vitticollis,2380,153.6,?,5.034351820713572,7.77485576666552,NA
Heterocephalus_glaber,39.36,246,Herbivore,5.5053315359323625,3.6727500721840527,Herbivore
Hexaprotodon_liberiensis,235001.16,516.6,Herbivore,6.24726888066174,12.367345729284326,Herbivore
Hippopotamus_amphibius,1536310.4,694.2,Herbivore,6.542760103427686,14.244894255607,Herbivore
Hipposideros_fulvus,8.83,150,?,5.0106352940962555,2.178155014615869,NA
Hippotragus_equinus,264173.96,275.4,Herbivore,5.618224586294555,12.484363104517154,Herbivore
Hippotragus_niger,236405.9,266.7,Herbivore,5.586124431187969,12.373305521901457,Herbivore
Homo_sapiens,58540.63,1470,Omnivore,7.293017679772782,10.977476322060193,Omnivore
Hoplomys_gymnurus,281.42,84,Omnivore,4.430816798843313,5.63984821536011,Omnivore
Hyaena_brunnea,42977.93,293.4,?,5.681536865708881,10.668442007100895,NA
Hyaena_hyaena,35070.51,294,Omnivore,5.683579767338681,10.465115885372368,Omnivore
Hydrictis_maculicollis,4180.53,274.8,Carnivore,5.616043560348194,8.338193311739463,Carnivore
Hydrochoerus_hydrochaeris,48144.91,162.6,Herbivore,5.0912931971137105,10.781970700319642,Herbivore
Hydromys_chrysogaster,626.17,80.8,?,4.39197696552705,6.439621899728071,NA
Hydropotes_inermis,12760.04,155.4,Herbivore,5.046002437933547,9.454073691690105,Herbivore
Hylobates_agilis,5829.08,558,Herbivore,6.324358962381311,8.670614462432413,Herbivore
Hylobates_klossii,5822.29,444,?,6.095824562432225,8.66944893412653,NA
Hylobates_lar,5578.61,576,Omnivore,6.3561076606958915,8.626694920401164,Omnivore
Hylobates_moloch,5860.81,540,Herbivore,6.29156913955832,8.6760430982748,Herbivore
Hylobates_muelleri,5909.81,720,Herbivore,6.579251212010101,8.684368960983187,Herbivore
Hylobates_pileatus,5542.37,444,?,6.095824562432225,8.62017748609586,NA
Hyperoodon_ampullatus,3393361.08,444,Carnivore,6.095824562432225,15.0373314572024,Carnivore
Hypogeomys_antimena,1175.93,151.2,?,5.018603463745433,7.069814602877436,NA
Hystrix_africaeaustralis,14936.02,258.6,Herbivore,5.555282466337757,9.611531024267261,Herbivore
Hystrix_brachyura,8000,327.6,Herbivore,5.791793351978915,8.987196820661973,Herbivore
Hystrix_cristata,13406.27,336,Omnivore,5.817111159963204,9.503477786950807,Omnivore
Hystrix_indica,14298.6,325.2,?,5.784440377673656,9.567916909357374,NA
Ichneumia_albicauda,3628.4,160.8,?,5.080161356744866,8.196547058740789,NA
Ictonyx_striatus,811.02,164,Carnivore,5.099866427824199,6.698292714723792,Carnivore
Inia_geoffrensis,121430.76,367.8,Carnivore,5.907539312170221,11.707099502778176,Carnivore
Isoodon_auratus,425,80.4,Omnivore,4.387014176184921,6.052089168924417,Omnivore
Isoodon_macrourus,1505.77,58.8,Omnivore,4.074141854904581,7.31705967425302,Omnivore
Isoodon_obesulus,824.76,61.5,?,4.119037174812473,6.715092434921514,NA
Jaculus_jaculus,59.8,79.8,?,4.379523504455763,4.091005660956586,NA
Jaculus_orientalis,138.26,66,?,4.189654742026425,4.929135970517119,NA
Kerodon_rupestris,799.15,143.4,?,4.96563792816552,6.683548662814663,NA
Kobus_ellipsiprymnus,204393.48,299.52,Herbivore,5.702181193289227,12.227802238564179,Herbivore
Kobus_kob,80035.21,262.92,Herbivore,5.571849803395375,11.29022194182942,Herbivore
Kobus_leche,88645.04,273.48,Herbivore,5.611228493045593,11.392395359570463,Herbivore
Kobus_megaceros,85805.93,238.62,Herbivore,5.474872328447654,11.35984339730689,Herbivore
Kogia_breviceps,431500,204,Carnivore,5.318119993844216,12.97502278950562,Carnivore
Lagenorhynchus_acutus,186517.55,324,Carnivore,5.780743515792329,12.136280615515378,Carnivore
Lagenorhynchus_obliquidens,109694.46,426,Carnivore,6.054439346269371,11.605454143620719,Carnivore
Lagidium_viscacia,1539.99,234,?,5.455321115357702,7.3395312018800984,NA
Lagorchestes_conspicillatus,2821.01,88.8,Herbivore,4.486386649998124,7.944850255837968,Herbivore
Lagorchestes_hirsutus,1407.14,127.2,Herbivore,4.845760650906022,7.2493145546519075,Herbivore
Lagostomus_maximus,4660.94,121.2,Herbivore,4.797442073635214,8.446972423515803,Herbivore
Lagurus_lagurus,20.6,45.6,?,3.8199077165203406,3.0252910757955354,NA
Lama_glama,78322.67,343.2,Herbivore,5.838313367613807,11.268592367532401,Herbivore
Lasionycteris_noctivagans,11.02,144,Carnivore,4.969813299576001,2.3997118037247684,Carnivore
Lasiopodomys_brandtii,NA,49.2,Herbivore,3.8958936234982624,NA,Herbivore
Lasiorhinus_krefftii,31849.99,360,Herbivore,5.886104031450156,10.368792347028517,Herbivore
Lasiorhinus_latifrons,26163.8,326.4,Herbivore,5.788123623089952,10.17213205496077,Herbivore
Lasiurus_cinereus,27.06,96.6,Carnivore,4.570578741218473,3.2980566227426418,Carnivore
Lemmus_lemmus,67.62,31.8,?,3.459466289786131,4.21390379727974,NA
Lemniscomys_barbarus,26.15,52.8,?,3.966511190712216,3.263849190510932,NA
Lemniscomys_striatus,43.65,43.8,?,3.7796338173824005,3.776203282285611,NA
Lemur_catta,2626.48,403.8,Herbivore,6.000919705878737,7.873399825668661,Herbivore
Leontopithecus_chrysomelas,572.8,255.6,Omnivore,5.5436137225033795,6.350536615646436,Omnivore
Leontopithecus_rosalia,592.52,338.4,Omnivore,5.824228627732068,6.384384627713851,Omnivore
Leopardus_colocolo,NA,235.2,?,5.460436216024472,NA,NA
Leopardus_geoffroyi,NA,276,Carnivore,5.62040086571715,NA,Carnivore
Leopardus_pardalis,11880,291,Carnivore,5.673323267171493,9.382611592916636,Carnivore
Leopardus_tigrinus,NA,262.8,?,5.571393286610456,NA,NA
Leopardus_wiedii,3270.81,264,Carnivore,5.575949103146316,8.092792939639146,Carnivore
Leporillus_conditor,328.82,63.6,Herbivore,4.152613470346076,5.795510488582731,Herbivore
Leptailurus_serval,11999.96,272.4,?,5.607271574275357,9.392658595431248,NA
Leptonycteris_curasoae,25.27,121.2,Herbivore,4.797442073635214,3.2296179214001026,Herbivore
Lepus_brachyurus,2519.45,156,?,5.049856007249537,7.831795902716352,NA
Lepus_californicus,2422.48,111.6,Herbivore,4.71492104994721,7.792547087796889,Herbivore
Lepus_europaeus,3816.43,136.2,Herbivore,4.9141243937154115,8.247070709658031,Herbivore
Lepus_timidus,3105.42,216,Herbivore,5.375278407684165,8.040904250920482,Herbivore
Litocranius_walleri,38804.37,181.8,Herbivore,5.202907181743378,10.56628814813519,Herbivore
Lontra_canadensis,8087.42,312,Carnivore,5.7430031878094825,8.998065046951886,Carnivore
Lophiomys_imhausi,755,90,Omnivore,4.499809670330265,6.626717749249025,Omnivore
Lophocebus_albigena,7418.71,412.2,?,6.021508668456359,8.911760466599551,NA
Loris_tardigradus,249.22,228,Omnivore,5.429345628954441,5.518336040514722,Omnivore
Loxodonta_africana,3824539.93,870,Herbivore,6.76849321164863,15.156948738270023,Herbivore
Lutra_lutra,8868.69,241.2,?,5.485626464853031,9.090282375557772,NA
Lutreolina_crassicaudata,554.77,35.4,?,3.5667118201397288,6.3185536134386355,NA
Lycalopex_culpaeus,8616.24,157.2,Omnivore,5.057518879995106,9.06140407360148,Omnivore
Lycalopex_griseus,NA,130.8,?,4.873669439023098,NA,NA
Lycalopex_gymnocercus,4542.67,164.4,Omnivore,5.10230248262208,8.421270223895865,Omnivore
Lycalopex_sechurae,4234,118.8,?,4.777441406928545,8.350902451694811,NA
Lycalopex_vetulus,4233.47,151.2,Omnivore,5.018603463745433,8.35077726672204,Omnivore
Lycaon_pictus,21999.99,168,Carnivore,5.123963979403259,9.998797277794894,Carnivore
Lynx_canadensis,9682.82,321.3,Carnivore,5.772375266121813,9.178108460158567,Carnivore
Lynx_lynx,19300,316.8,?,5.758270659940271,9.867860374892977,NA
Lynx_rufus,6374.47,387.8,Carnivore,5.9604897428085515,8.760056229315632,Carnivore
Macaca_arctoides,9358.04,355.2,Omnivore,5.872681011118015,9.143991145834637,Omnivore
Macaca_assamensis,8546.89,376.8,Omnivore,5.931714542702208,9.05332275307033,Omnivore
Macaca_fascicularis,4569.32,462,Herbivore,6.135564891081739,8.427119676318046,Herbivore
Macaca_fuscata,10114.76,429,Omnivore,6.061456918928017,9.221751022182438,Omnivore
Macaca_maura,7290.3,396,Omnivore,5.981414211254481,8.894299976419347,Omnivore
Macaca_mulatta,6455.19,456,Omnivore,6.1224928095143865,8.772639737394417,Omnivore
Macaca_nemestrina,7820.78,431.4,Omnivore,6.067035733955056,8.964539572810754,Omnivore
Macaca_nigra,7359.39,312,?,5.7430031878094825,8.903732327853366,NA
Macaca_ochreata,2745.5,348,?,5.8522024797744745,7.917718486718927,NA
Macaca_radiata,4999.99,360,Omnivore,5.886104031450156,8.517191191414238,Omnivore
Macaca_silenus,5995.25,480,Omnivore,6.173786103901937,8.698722768009983,Omnivore
Macaca_sinica,4655.99,385.8,Omnivore,5.955319100471629,8.445909841642644,Omnivore
Macaca_sylvanus,11471.53,312,Omnivore,5.7430031878094825,9.34762359268354,Omnivore
Macaca_thibetana,10593.06,324,?,5.780743515792329,9.267954348698268,NA
Macaca_tonkeana,10035.53,340.8,?,5.83129579495516,9.213887074982754,NA
Macroderma_gigas,124.37,271.2,Carnivore,5.60285655606624,4.82326099366565,Carnivore
Macropus_agilis,11815.75,173.4,Herbivore,5.155601064346442,9.377188666235186,Herbivore
Macropus_antilopinus,27250.1,214.8,Herbivore,5.36970736263471,10.212812469809426,Herbivore
Macropus_bernardus,17000,141.6,Herbivore,4.953006181259619,9.740968623038354,Herbivore
Macropus_eugenii,5278.48,174.6,Herbivore,5.162497643405501,8.571393456467376,Herbivore
Macropus_fuliginosus,25564.7,259.2,Herbivore,5.557599964478119,10.148967772651583,Herbivore
Macropus_giganteus,33409.89,294,Herbivore,5.683579767338681,10.416607242917966,Herbivore
Macropus_parma,4156.62,155.4,Herbivore,5.046002437933547,8.332457522998283,Herbivore
Macropus_robustus,25978.92,276,Herbivore,5.62040086571715,10.165040718921716,Herbivore
Macropus_rufogriseus,16850,205.2,Herbivore,5.323985113296614,9.732105935780508,Herbivore
Macropus_rufus,38968.39,330,Herbivore,5.799092654460526,10.570506083648162,Herbivore
Macroscelides_proboscideus,38.64,104.4,Omnivore,4.648229675448539,3.654288009344317,Omnivore
Macrotis_lagotis,1229.58,117.6,Omnivore,4.767289035464526,7.114427926639922,Omnivore
Macrotus_californicus,11.83,164.4,?,5.10230248262208,2.4706386779902956,NA
Macrotus_waterhousii,16.27,124.9,?,4.827513417131532,2.7893229212309465,NA
Madoqua_guentheri,4623.7,189,Herbivore,5.241747015059643,8.438950529354754,Herbivore
Madoqua_kirkii,4833.4,202.8,Herbivore,5.312220271717028,8.48330543274888,Herbivore
Mandrillus_leucophaeus,14253.3,434.4,Omnivore,6.0739657686197255,9.564743737833899,Omnivore
Mandrillus_sphinx,16685.06,517.98,Omnivore,6.249936631475486,9.72226898722336,Omnivore
Marmosa_robinsoni,60.57,42,Omnivore,3.7376696182833684,4.103799720992856,Omnivore
Marmosops_noctivagus,39.77,54,?,3.9889840465642745,3.6831128592195994,NA
Marmota_flaviventris,3709.73,175.2,Herbivore,5.165928178502291,8.218714376672835,Herbivore
Marmota_marmota,4059.15,212.4,?,5.358471289367784,8.308728871071086,NA
Marmota_monax,3880.93,144,Omnivore,4.969813299576001,8.263830094617736,Omnivore
Marmota_vancouverensis,5232.43,145.2,?,4.978112102390695,8.562631076304248,NA
Martes_americana,873.69,220.8,Carnivore,5.39725731440294,6.772725621662263,Carnivore
Martes_flavigula,2504.64,180,?,5.19295685089021,7.825900290616473,NA
Martes_foina,1675,217.8,Omnivore,5.38357721049886,7.423568444259167,Omnivore
Martes_martes,1299.99,211.2,Omnivore,5.352805551832106,7.17011185111235,Omnivore
Martes_pennanti,3750,146.68,Carnivore,4.988253343203126,8.229511118964457,Carnivore
Martes_zibellina,1173.91,200.4,?,5.3003153692107094,7.068095336461363,NA
Mazama_americana,20546.86,185.4,Herbivore,5.2225156531317545,9.93046341019604,Herbivore
Mazama_gouazoubira,16633.17,160.8,Herbivore,5.080161356744866,9.719154173384009,Herbivore
Megaderma_lyra,39.27,168,Carnivore,5.123963979403259,3.6704608685899185,Carnivore
Megaptera_novaeangliae,30000000.01,1140,Carnivore,7.038783541388542,17.21670793995976,Carnivore
Meles_meles,11884.03,208.8,Omnivore,5.341376856008484,9.38295076098187,Omnivore
Mellivora_capensis,8999.99,346.8,Omnivore,5.848748244906387,9.104978745206628,Omnivore
Melogale_moschata,938.5,177,Omnivore,5.176149732573829,6.844282856026563,Omnivore
Melursus_ursinus,99999.99,439.8,Omnivore,6.086320078120661,11.512925364970224,Omnivore
Mephitis_mephitis,2399.99,160.9,Omnivore,5.080783053998338,7.783219849660689,Omnivore
Meriones_crassus,69.94,67.2,Omnivore,4.207673247529104,4.24763773163523,Omnivore
Meriones_libycus,91.33,62.4,Herbivore,4.133565275375382,4.514479320703588,Herbivore
Meriones_meridianus,NA,81.6,Omnivore,4.401829261970061,NA,Omnivore
Meriones_persicus,107.52,72,Omnivore,4.276666119016055,4.677676876774839,Omnivore
Meriones_unguiculatus,57.75,49.8,Herbivore,3.9080149840306073,4.056123349401903,Herbivore
Meriones_vinogradovi,117,60.2,?,4.097672352314776,4.762173934797756,NA
Mesembriomys_gouldii,716.49,70.2,?,4.251348311031766,6.574364290436706,NA
Mesembriomys_macrurus,294.28,85.2,?,4.44500143383527,5.684531695064064,NA
Mesocricetus_auratus,98.6,83.4,?,4.423648309364701,4.591071261608589,NA
Mesocricetus_brandti,198,52.8,?,3.966511190712216,5.288267030694535,NA
Mesoplodon_europaeus,5600000.02,576,Carnivore,6.3561076606958915,15.538277159276806,Carnivore
Metachirus_nudicaudatus,363.77,42,?,3.7376696182833684,5.896521799792072,NA
Micaelamys_namaquensis,57.1,56.4,Herbivore,4.032469158504013,4.044804116661965,Herbivore
Microcebus_murinus,69,202.2,Omnivore,5.309257306586371,4.23410650459726,Omnivore
Microgale_dobsoni,36.66,67.2,?,4.207673247529104,3.6016862424115588,NA
Microgale_talazaci,43.07,69.8,?,4.2456340097683265,3.7628266990660193,NA
Micromys_minutus,6.99,52.8,?,3.966511190712216,1.944480556245719,NA
Microtus_agrestis,35.87,48.6,Herbivore,3.883623530906448,3.579901291544191,Herbivore
Microtus_arvalis,26.9,46.8,Herbivore,3.845883202923601,3.292126286607793,Herbivore
Microtus_guentheri,49.99,46.8,?,3.845883202923601,3.911822985425479,NA
Microtus_ochrogaster,42.5,63.6,Omnivore,4.152613470346076,3.7495040759303713,Omnivore
Microtus_pinetorum,25.95,39.6,Herbivore,3.6788291182604347,3.2561716096118976,Herbivore
Millardia_gleadowi,NA,48,?,3.871201010907891,NA,NA
Miniopterus_schreibersii,11.46,216,Carnivore,5.375278407684165,2.4388627112865935,Carnivore
Miopithecus_talapoin,1248.86,351.6,Omnivore,5.862494165811022,7.129986414171324,Omnivore
Mirza_coquereli,326.5,196.2,Omnivore,5.279134547131263,5.788429948716486,Omnivore
Mogera_wogura,96.88,40.2,?,3.6938669956249757,4.573473099244837,NA
Molossus_molossus,13.7,67.2,Carnivore,4.207673247529104,2.617395832834079,Carnivore
Monodelphis_adusta,36.04,49.2,?,3.8958936234982624,3.584629432740137,NA
Monodelphis_brevicaudata,78.84,29.4,?,3.380994674344636,4.367420482284519,NA
Monodelphis_domestica,93.45,66.6,Omnivore,4.198704577546343,4.537426533901572,Omnivore
Monodon_monoceros,938126.44,540,Carnivore,6.29156913955832,13.751640016345368,Carnivore
Moschiola_meminna,3130.95,174,Herbivore,5.159055299214529,8.049091751860026,Herbivore
Mungos_mungo,1260,176.4,?,5.172754143572691,7.138866999945524,NA
Muntiacus_muntjak,17611.59,218.4,Herbivore,5.38632824387075,9.776312487022567,Herbivore
Muntiacus_reevesi,13499.94,278.4,Herbivore,5.629058928460265,9.5104405199722,Herbivore
Mus_minutoides,6.43,44.4,Omnivore,3.7932394694381792,1.860974538249528,Omnivore
Mus_musculus,19.3,60,Omnivore,4.0943445622221,2.9601050959108397,Omnivore
Mus_spicilegus,NA,42,?,3.7376696182833684,NA,NA
Muscardinus_avellanarius,29.19,67.8,Omnivore,4.216562194946349,3.3738261848660236,Omnivore
Mustela_erminea,284.5,117.615,Carnivore,4.7674165783509945,5.6507332535663855,Carnivore
Mustela_eversmanii,1684.21,109.2,?,4.693181063310805,7.429051890115375,NA
Mustela_frenata,190.03,95.415,?,4.5582357987988775,5.247181954433266,NA
Mustela_lutreola,566.44,110.4,?,4.704110133842995,6.339371161354858,NA
Mustela_nigripes,907.1,128.4,?,4.855150391255861,6.810252697620898,NA
Mustela_nivalis,78.45,114.6,Carnivore,4.741447804280639,4.362461479179042,Carnivore
Mustela_putorius,975.55,150.6,Carnivore,5.014627315365793,6.883001414515908,Carnivore
Mustela_sibirica,530.85,105.8,?,4.661550519424199,6.274479495459582,NA
Myocastor_coypus,6361.55,186,Herbivore,5.225746673713202,8.758027337333365,Herbivore
Myodes_glareolus,20.73,58.8,?,4.074141854904581,3.0315819264476884,NA
Myodes_rutilus,19.94,25.2,Herbivore,3.2268439945173775,2.9927277645336923,Herbivore
Myoprocta_acouchy,954.87,148.8,Herbivore,5.002603122398992,6.861575205560342,Herbivore
Myosorex_varius,11.68,18.6,Carnivore,2.9231615807191558,2.457877977400081,Carnivore
Myotis_bechsteinii,9.47,252,Carnivore,5.529429087511423,2.248128907197987,Carnivore
Myotis_blythii,23.82,316.995,Carnivore,5.758886000882225,3.170525563927154,Carnivore
Myotis_brandtii,5.3,492,?,6.198478716492308,1.667706820558076,NA
Myotis_dasycneme,15.16,240,?,5.480638923341991,2.7186603802142257,NA
Myotis_daubentonii,7.63,336,Carnivore,5.817111159963204,2.0320878452963655,Carnivore
Myotis_emarginatus,7.56,244.2,Carnivore,5.497987561676604,2.0228711901914416,Carnivore
Myotis_evotis,6.91,264,Carnivore,5.575949103146316,1.9329696377795786,Carnivore
Myotis_grisescens,10.84,334.62,Carnivore,5.812995559629518,2.3832429960115,Carnivore
Myotis_keenii,6.51,225,Carnivore,5.41610040220442,1.873339456220478,Carnivore
Myotis_leibii,5.22,144,Carnivore,4.969813299576001,1.6524974018945473,Carnivore
Myotis_lucifugus,7.8,408,Carnivore,6.0112671744041615,2.0541237336955462,Carnivore
Myotis_myotis,25.59,354.6,Carnivore,5.870990393640108,3.2422016501716975,Carnivore
Myotis_mystacinus,NA,288,Carnivore,5.662960480135946,NA,Carnivore
Myotis_nattereri,7.25,232.2,Carnivore,5.4475990692637914,1.9810014688665833,Carnivore
Myotis_nigricans,NA,84,Carnivore,4.430816798843313,NA,Carnivore
Myotis_sodalis,7.15,240,Carnivore,5.480638923341991,1.9671123567059163,Carnivore
Myotis_thysanodes,8.49,219.6,Carnivore,5.391807709635375,2.138889000323256,Carnivore
Myotis_velifer,9.82,135.78,Carnivore,4.911035928873501,2.2844211223663744,Carnivore
Myotis_vivesi,25.63,120,Omnivore,4.787491742782046,3.24376354037598,Omnivore
Myotis_volans,8.71,151.5,Carnivore,5.020585624949423,2.1644717908644115,Carnivore
Myotis_yumanensis,5.15,136.98,?,4.919834929769759,1.6389967146756448,NA
Myrmecobius_fasciatus,511.44,102,Carnivore,4.624972813284271,6.2372302764584715,Carnivore
Myrmecophaga_tridactyla,29531.83,342,Carnivore,5.834810737062605,10.293223943694928,Carnivore
Mystacina_tuberculata,13.14,91.2,Omnivore,4.513054897080286,2.5756610130564646,Omnivore
Mystromys_albicaudatus,86.85,73.8,Omnivore,4.301358731606427,4.464182492687114,Omnivore
Naemorhedus_baileyi,28863.45,223.5,?,5.409411414053624,10.270331367802754,NA
Naemorhedus_caudatus,26999.99,176.28,?,5.172073639973786,10.203591774616028,NA
Naemorhedus_goral,28796.51,211.2,Herbivore,5.352805551832106,10.268009478225524,Herbivore
Nandinia_binotata,2167.2,237,Omnivore,5.4680601411351315,7.681191290770886,Omnivore
Nanger_dama,71424.81,219.78,Herbivore,5.392627046018778,11.176400566962428,Herbivore
Nanger_granti,55464.46,214.02,Herbivore,5.366069468598855,10.923497734255898,Herbivore
Nanger_soemmerringii,41582.93,186,Herbivore,5.225746673713202,10.635445025499818,Herbivore
Nasalis_larvatus,12265.65,276.6,Herbivore,5.622572419230658,9.414557951619358,Herbivore
Nasua_narica,4578.43,264.4,Omnivore,5.577463107977531,8.429111423580851,Omnivore
Nasua_nasua,3775.5,248.4,?,5.515040350059324,8.23628810324348,NA
Neofelis_nebulosa,14945.05,220.8,Carnivore,5.39725731440294,9.612135420312978,Carnivore
Neomys_fodiens,15.26,36.6,Carnivore,3.6000482404073204,2.725235025856311,Carnivore
Neophoca_cinerea,189274.99,240.6,?,5.483135803540579,12.150956210138327,NA
Neophocaena_phocaenoides,32500,336,Carnivore,5.817111159963204,10.388995368317829,Carnivore
Neotoma_albigula,208.18,103.2,Herbivore,4.636668853047462,5.338403090087322,Herbivore
Neotoma_floridana,249.16,69.6,Herbivore,4.242764567340374,5.5180952603859446,Herbivore
Neotoma_lepida,143.88,126,Herbivore,4.836281906951478,4.968979618827423,Herbivore
Neotragus_moschatus,5639.01,165,Herbivore,5.10594547390058,8.637463797169682,Herbivore
Neotragus_pygmaeus,3913.68,150.6,Herbivore,5.014627315365793,8.272233386821132,Herbivore
Neovison_vison,NA,136.8,Carnivore,4.918520005188451,NA,Carnivore
Noctilio_leporinus,29.93,141.6,Carnivore,4.953006181259619,3.3988613218646075,Carnivore
Nomascus_concolor,6410.47,541.2,Herbivore,6.293788896296633,8.765687870159638,Herbivore
Nomascus_leucogenys,7320,529.2,?,6.271366432240801,8.898365606955357,NA
Notomys_alexis,32.34,69.6,Omnivore,4.242764567340374,3.4763048541489607,Omnivore
Notomys_mitchellii,42.8,63.6,Omnivore,4.152613470346076,3.756538102587751,Omnivore
